"Houten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""265"""
"Huijbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Huissen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Huizen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""425"""
"Hulst;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""277"""
"Hummelo en Keppel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Hunsel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"IJsselham;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"IJsselmuiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"IJsselstein;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""293"""
"Ilpendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Jacobswoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Jisp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kaag en Braassem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""215"""
"Kamerik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kampen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""398"""
"Kantens;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kapelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""111"""
"Katwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""536"""
"Katwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kerkrade;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""658"""
"Kerkwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kessel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kesteren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kloosterburen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Klundert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kockengen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Koggenland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""187"""
"Kollumerland en Nieuwkruisland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Korendijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Kortgene;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Koudekerk aan den Rijn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Krimpen aan den IJssel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""283"""
"Krimpenerwaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""475"""
"Laarbeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""217"""
"Landerd;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""143"""
"Landgraaf;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""428"""
"Landsmeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""99"""
"Langbroek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Langedijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""186"""
"Lansingerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""389"""
"Laren (NH.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""234"""
"Leek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leende;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leens;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leerdam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leersum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leeuwarden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1181"""
"Leeuwarderadeel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""992"""
"Leiderdorp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""239"""
"Leidschendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leidschendam-Voorburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""755"""
"Leimuiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lelystad;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""599"""
"Lemsterland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Leudal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""362"""
"Leusden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""235"""
"Lichtenvoorde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Liemeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Liempde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lienden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Lier;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lieshout;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Liesveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Limmen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lingewaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lingewaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""381"""
"Linne;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Linschoten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lisse;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""187"""
"Lith;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Littenseradiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lochem;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""401"""
"Loenen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Loon op Zand;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""220"""
"Loosdrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Lopik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""86"""
"Loppersum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""89"""
"Losser;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""223"""
"Luyksgestel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maarheeze;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maarn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maarssen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maartensdijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maasbracht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maasbree;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maasdonk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maasdriel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""208"""
"Maasgouw;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""274"""
"Maasland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maassluis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""329"""
"Maastricht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1298"""
"Made;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Made en Drimmelen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Margraten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Mariekerke;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Markelo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Marken;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Marne;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Marum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Maurik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Medemblik;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""400"""
"Meeden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Meerlo-Wanssum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Meerssen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""217"""
"Megen, Haren en Macharen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Meierijstad;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""720"""
"Meijel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Melick en Herkenbosch;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Menaldumadeel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Menameradiel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Menterwolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Meppel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""333"""
"Middelburg (Z.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""492"""
"Middelharnis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Middelstum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Midden-Delfland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""139"""
"Midden-Drenthe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""367"""
"Midden-Groningen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""580"""
"Middenschouwen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Middenveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Midwolda;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Mierlo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Mijdrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Mill en Sint Hubert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""92"""
"Millingen aan de Rijn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Moerdijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""370"""
"Moergestel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Moerhuizen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Moerkapelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Molenlanden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""323"""
"Molenwaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Monnickendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Monster;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Montferland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""399"""
"Montfoort;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""90"""
"Montfort;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Mook en Middelaar;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""66"""
"Moordrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Muiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Muntendam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Naaldwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Naarden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Neder-Betuwe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""184"""
"Nederhorst den Berg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nederlek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nederweert;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""125"""
"Neede;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Neer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Neerijnen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Niedorp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwe Pekela;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwegein;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""434"""
"Nieuwerkerk aan den IJssel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuweschans;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuw-Ginneken;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwkoop;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""202"""
"Nieuw-Lekkerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwleusen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwolda;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuwveen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nieuw-Vossemeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nigtevecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nijefurd;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nijeveen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nijkerk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""314"""
"Nijmegen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1352"""
"Nissewaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""710"""
"Nistelrode;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Noardeast-Fryslân;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""415"""
"Noord-Beveland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""83"""
"Noordenveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""318"""
"Noorder-Koggenland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Noordoostpolder;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""355"""
"Noordwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""385"""
"Noordwijkerhout;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nootdorp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Norg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nuenen, Gerwen en Nederwetten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""189"""
"Nuland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Nunspeet;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""246"""
"Nuth;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Obdam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Odoorn;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oeffelt;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oegstgeest;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""205"""
"Ohé en Laak;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oirschot;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""187"""
"Oisterwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""293"""
"Oldambt;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""456"""
"Oldebroek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""173"""
"Oldehove;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oldekerk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oldenzaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""347"""
"Olst;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Olst-Wijhe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""174"""
"Ommen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""139"""
"Onderbanken;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oost Gelre;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""294"""
"Oost-, West- en Middelbeers;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oostburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oosterbroek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oosterhesselen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oosterhout;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""500"""
"Oostflakkee;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ooststellingwerf;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""280"""
"Oostzaan;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""76"""
"Ootmarsum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Openbaar Lichaam Z.IJ.P.;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oploo, Sint Anthonis en Ledeacker;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Opmeer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""90"""
"Opsterland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""274"""
"Oss;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""758"""
"Ossendrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oud en Nieuw Gastel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oud-Beijerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oude IJsselstreek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""468"""
"Oude Pekela;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oudenbosch;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ouder-Amstel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""97"""
"Ouderkerk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Oudewater;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""82"""
"Overbetuwe;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""364"""
"Papendrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""265"""
"Peel en Maas;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""402"""
"Peize;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Pekela;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""117"""
"Pijnacker;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Pijnacker-Nootdorp;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""316"""
"Polsbroek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Posterholt;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Prinsenbeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Purmerend;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""773"""
"Putte;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Putten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""204"""
"Raalte;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""362"""
"Raamsdonk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ravenstein;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reeuwijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reiderland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reimerswaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""157"""
"Renkum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""375"""
"Renswoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""30"""
"Reusel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Reusel-De Mierden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""77"""
"Rheden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""609"""
"Rhenen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""161"""
"Ridderkerk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""488"""
"Riethoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijneveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnsaterwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnsburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnwaarden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijnwoude;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijsbergen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijssen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rijssen-Holten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""307"""
"Rijswijk (ZH.);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""587"""
"Roden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Roerdalen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""201"""
"Roermond;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""603"""
"Roggel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Roggel en Neer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rolde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"De Ronde Venen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""374"""
"Roosendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""788"""
"Roosendaal en Nispen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rosmalen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rossum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rotterdam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""5464"""
"Rozenburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Rozendaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""11"""
"Rucphen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""250"""
"Ruinen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ruinerwold;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Ruurlo;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sas van Gent;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sassenheim;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schagen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""465"""
"Schaijk;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Scheemda;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schermer;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Scherpenzeel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""81"""
"Schiedam;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""789"""
"Schiermonnikoog;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""8"""
"Schijndel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schinnen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schipluiden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoonebeek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoonhoven;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schoorl;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Schouwen-Duiveland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""391"""
"Sevenum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Simpelveld;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""79"""
"Sint Anthonis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""105"""
"Sint Maarten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Odilienberg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Pancras;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint Philipsland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sint-Michielsgestel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""279"""
"Sint-Oedenrode;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sittard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sittard-Geleen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""1175"""
"Skarsterlân;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sleen;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sliedrecht;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""252"""
"Slochteren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sluis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""299"""
"Sluis (oud);""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sluis-Aardenburg;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Smallingerland;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""525"""
"Smilde;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sneek;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Snelrewaard;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Soest;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""424"""
"Someren;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""157"""
"Son en Breugel;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""170"""
"Spijkenisse;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Sprang-Capelle;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"St. Anthonis;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Stad Delden;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Stadskanaal;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""427"""
"Standdaarbuiten;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
"Staphorst;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""113"""
"Stede Broec;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";""200"""
"Stedum;""Overledenen: geslacht|Mannen en vrouwen"";""aantal"";"""""
